id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,,SCHOOL NAME,math_score,MATHSCORE,history_score,HISTORY SCORE,physics_score,PHYSIC SCORE SCALE,chemistry_score,CHEMISTRY SCORE,biology_score,BIO SCORE,english_score,ENGLISH SCORE,geography_score,GEOGRAPHY SCORE,QUESTION 1,QUESTION 2,QUESTION 3
553,Alexander,Daniel,alexander.daniel.553@gslingacademy.com,male,TRUE,1,FALSE,7,Government Officer,,BrightHope college,69,D,92,A,84,B,98,A,98,A,83,B,87,B,,,
554,Carla,Davis,carla.davis.554@gslingacademy.com,female,FALSE,4,FALSE,15,Software Engineer,,BrightHope college,94,A,71,C,63,D,73,C,66,D,90,A,91,A,,,
555,Chelsea,Clark,chelsea.clark.555@gslingacademy.com,female,FALSE,1,FALSE,3,Stock Investor,,BrightHope college,100,A,92,A,95,A,90,A,67,D,81,B,66,D,,,
556,Justin,Douglas,justin.douglas.556@gslingacademy.com,male,FALSE,2,FALSE,35,Unknown,,BrightHope college,96,A,92,A,98,A,100,A,94,A,93,A,86,B,,,
557,Charles,Reid,charles.reid.557@gslingacademy.com,male,FALSE,3,TRUE,28,Lawyer,,BrightHope college,76,C,87,B,99,A,69,D,89,B,93,A,85,B,,,
558,Courtney,Moreno,courtney.moreno.558@gslingacademy.com,female,FALSE,9,FALSE,4,Business Owner,,BrightHope college,77,C,62,D,94,A,65,D,77,C,77,C,95,A,,,
559,Justin,Mitchell,justin.mitchell.559@gslingacademy.com,male,FALSE,1,TRUE,4,Artist,,BrightHope college,84,B,67,D,79,C,60,D,69,D,80,B,98,A,,,
560,Bruce,Woods,bruce.woods.560@gslingacademy.com,male,FALSE,3,TRUE,16,Software Engineer,,BrightHope college,95,A,61,D,68,D,75,C,64,D,76,C,66,D,,,
561,Christopher,Hines,christopher.hines.561@gslingacademy.com,male,FALSE,1,FALSE,26,Accountant,,BrightHope college,90,A,64,D,94,A,84,B,66,D,61,D,72,C,,,
562,Theodore,Williams,theodore.williams.562@gslingacademy.com,male,FALSE,3,FALSE,30,Unknown,,BrightHope college,96,A,89,B,73,C,75,C,99,A,89,B,71,C,,,
563,Jennifer,Valdez,jennifer.valdez.563@gslingacademy.com,female,TRUE,6,FALSE,2,Business Owner,,BrightHope college,80,B,81,B,92,A,73,C,71,C,71,C,84,B,,,
564,Alexandra,Day,alexandra.day.564@gslingacademy.com,female,FALSE,2,FALSE,34,Software Engineer,,BrightHope college,87,B,83,B,75,C,73,C,92,A,91,A,71,C,,,
565,John,Pacheco,john.pacheco.565@gslingacademy.com,male,FALSE,10,FALSE,0,Business Owner,,BrightHope college,94,A,75,C,91,A,64,D,67,D,93,A,65,D,,,
566,Sherry,Brown,sherry.brown.566@gslingacademy.com,female,FALSE,10,TRUE,3,Artist,,BrightHope college,87,B,82,B,88,B,100,A,73,C,96,A,75,C,,,
567,Douglas,Clark,douglas.clark.567@gslingacademy.com,male,FALSE,2,FALSE,30,Software Engineer,,BrightHope college,95,A,97,A,88,B,77,C,96,A,96,A,74,C,,,
568,Alex,Farmer,alex.farmer.568@gslingacademy.com,male,TRUE,3,TRUE,15,Construction Engineer,,BrightHope college,85,B,96,A,82,B,64,D,82,B,94,A,81,B,,,
569,Brandon,Gonzales,brandon.gonzales.569@gslingacademy.com,male,FALSE,8,TRUE,1,Business Owner,,BrightHope college,67,D,65,D,77,C,72,C,94,A,88,B,77,C,,,
570,Wayne,Trevino,wayne.trevino.570@gslingacademy.com,male,FALSE,3,TRUE,6,Government Officer,,BrightHope college,84,B,100,A,92,A,82,B,85,B,70,C,69,D,,,
571,Pamela,Horne,pamela.horne.571@gslingacademy.com,female,FALSE,7,TRUE,1,Game Developer,,BrightHope college,83,B,88,B,90,A,100,A,71,C,98,A,96,A,,,
572,Michael,Schaefer,michael.schaefer.572@gslingacademy.com,male,TRUE,9,TRUE,5,Business Owner,,BrightHope college,67,D,78,C,68,D,51,D,77,C,72,C,78,C,,,
573,Carlos,Ramirez,carlos.ramirez.573@gslingacademy.com,male,FALSE,1,FALSE,30,Banker,,BrightHope college,75,C,92,A,72,C,88,B,92,A,77,C,84,B,,,
574,Antonio,Lucero,antonio.lucero.574@gslingacademy.com,male,FALSE,3,TRUE,8,Government Officer,,BrightHope college,67,D,76,C,70,C,73,C,81,B,85,B,80,B,,,
575,Terry,Ashley,terry.ashley.575@gslingacademy.com,male,TRUE,9,FALSE,5,Business Owner,,BrightHope college,67,D,54,D,51,D,72,C,75,C,60,D,88,B,,,
576,Rita,Cochran,rita.cochran.576@gslingacademy.com,female,FALSE,1,FALSE,5,Artist,,BrightHope college,72,C,91,A,78,C,97,A,86,B,93,A,77,C,,,
577,Joseph,Gregory,joseph.gregory.577@gslingacademy.com,male,FALSE,4,FALSE,4,Government Officer,,BrightHope college,78,C,98,A,76,C,68,D,86,B,91,A,82,B,,,
578,Alexandra,Robinson,alexandra.robinson.578@gslingacademy.com,female,FALSE,1,FALSE,47,Doctor,,BrightHope college,85,B,87,B,92,A,96,A,92,A,90,A,88,B,,,
579,Tina,Sparks,tina.sparks.579@gslingacademy.com,female,FALSE,3,TRUE,16,Stock Investor,,BrightHope college,100,A,70,C,69,D,61,D,100,A,65,D,81,B,,,
580,Christopher,Buchanan,christopher.buchanan.580@gslingacademy.com,male,TRUE,5,FALSE,3,Business Owner,,BrightHope college,56,D,59,D,89,B,68,D,79,C,83,B,68,D,,,
581,Christina,Guerrero,christina.guerrero.581@gslingacademy.com,female,FALSE,5,TRUE,32,Scientist,,BrightHope college,93,A,75,C,83,B,99,A,100,A,91,A,74,C,,,
582,Jessica,Hutchinson,jessica.hutchinson.582@gslingacademy.com,female,FALSE,2,FALSE,31,Banker,,BrightHope college,89,B,91,A,85,B,69,D,76,C,92,A,94,A,,,
583,Tyler,Carrillo,tyler.carrillo.583@gslingacademy.com,male,FALSE,3,FALSE,6,Real Estate Developer,,BrightHope college,59,D,88,B,74,C,92,A,72,C,97,A,64,D,,,
584,Lindsay,Brady,lindsay.brady.584@gslingacademy.com,female,FALSE,3,FALSE,16,Unknown,,BrightHope college,99,A,70,C,74,C,65,D,99,A,74,C,62,D,,,
585,Gary,Rivera,gary.rivera.585@gslingacademy.com,male,FALSE,6,FALSE,34,Lawyer,,BrightHope college,89,B,89,B,85,B,74,C,78,C,87,B,82,B,,,
586,Luke,Moore,luke.moore.586@gslingacademy.com,male,FALSE,3,FALSE,26,Software Engineer,,BrightHope college,86,B,63,D,78,C,78,C,80,B,67,D,97,A,,,
587,Tanya,Green,tanya.green.587@gslingacademy.com,female,FALSE,6,FALSE,21,Banker,,BrightHope college,79,C,65,D,91,A,65,D,61,D,88,B,95,A,,,
588,Bryan,Lee,bryan.lee.588@gslingacademy.com,male,FALSE,3,FALSE,46,Doctor,,BrightHope college,96,A,89,B,91,A,90,A,90,A,91,A,99,A,,,
589,Melanie,Bridges,melanie.bridges.589@gslingacademy.com,female,FALSE,6,FALSE,48,Doctor,,BrightHope college,95,A,90,A,85,B,90,A,96,A,89,B,96,A,,,
590,Eric,Bowers,eric.bowers.590@gslingacademy.com,male,TRUE,1,FALSE,46,Doctor,,BrightHope college,96,A,85,B,90,A,95,A,100,A,96,A,88,B,,,
591,Meredith,Reed,meredith.reed.591@gslingacademy.com,female,TRUE,3,FALSE,28,Unknown,,BrightHope college,95,A,80,B,64,D,97,A,85,B,94,A,60,D,,,
592,David,Brown,david.brown.592@gslingacademy.com,male,TRUE,4,FALSE,2,Unknown,,BrightHope college,80,B,62,D,84,B,95,A,71,C,85,B,87,B,,,
593,William,Johns,william.johns.593@gslingacademy.com,male,TRUE,0,FALSE,32,Stock Investor,,BrightHope college,86,B,70,C,73,C,85,B,67,D,91,A,98,A,,,
594,Eric,Patton,eric.patton.594@gslingacademy.com,male,TRUE,10,FALSE,5,Business Owner,,BrightHope college,42,NOSCORE,95,A,99,A,61,D,62,D,77,C,99,A,,,
595,Wendy,Warner,wendy.warner.595@gslingacademy.com,female,FALSE,4,FALSE,31,Lawyer,,BrightHope college,80,B,93,A,93,A,94,A,81,B,81,B,78,C,,,
596,Timothy,Powell,timothy.powell.596@gslingacademy.com,male,FALSE,4,TRUE,1,Artist,,BrightHope college,79,C,97,A,100,A,94,A,65,D,62,D,76,C,,,
597,Victoria,Thompson,victoria.thompson.597@gslingacademy.com,female,TRUE,9,TRUE,4,Business Owner,,BrightHope college,43,NOSCORE,63,D,91,A,67,D,74,C,71,C,88,B,,,
598,Jeremy,Brown,jeremy.brown.598@gslingacademy.com,male,FALSE,2,TRUE,8,Real Estate Developer,,BrightHope college,58,D,84,B,95,A,66,D,99,A,91,A,70,C,,,
599,Barbara,Schneider,barbara.schneider.599@gslingacademy.com,female,FALSE,3,TRUE,23,Accountant,,BrightHope college,86,B,73,C,83,B,93,A,46,F,91,A,70,C,,,
600,Lindsay,Morales,lindsay.morales.600@gslingacademy.com,female,FALSE,1,FALSE,23,Doctor,,BrightHope college,96,A,91,A,97,A,84,B,89,B,82,B,75,C,,,
601,Gary,Patel,gary.patel.601@gslingacademy.com,male,FALSE,1,FALSE,28,Lawyer,,BrightHope college,91,A,88,B,98,A,89,B,75,C,91,A,92,A,,,
602,Michelle,Ortiz,michelle.ortiz.602@gslingacademy.com,female,FALSE,1,FALSE,7,Unknown,,BrightHope college,85,B,62,D,77,C,62,D,80,B,88,B,83,B,,,
603,Susan,Lynch,susan.lynch.603@gslingacademy.com,female,FALSE,0,FALSE,5,Artist,,BrightHope college,87,B,91,A,93,A,92,A,97,A,95,A,99,A,,,
604,Tammy,Hernandez,tammy.hernandez.604@gslingacademy.com,female,FALSE,2,FALSE,4,Unknown,,BrightHope college,60,D,91,A,85,B,67,D,98,A,61,D,64,D,,,
605,Jennifer,Guerra,jennifer.guerra.605@gslingacademy.com,female,FALSE,2,FALSE,26,Unknown,,BrightHope college,76,C,85,B,67,D,60,D,100,A,63,D,64,D,,,
606,Kelly,Schwartz,kelly.schwartz.606@gslingacademy.com,female,FALSE,4,TRUE,33,Lawyer,,BrightHope college,84,B,89,B,74,C,79,C,86,B,93,A,95,A,,,
607,Brittany,Orozco,brittany.orozco.607@gslingacademy.com,female,FALSE,4,TRUE,34,Lawyer,,BrightHope college,87,B,94,A,74,C,84,B,77,C,82,B,85,B,,,
608,Samantha,Alvarado,samantha.alvarado.608@gslingacademy.com,female,TRUE,4,FALSE,16,Accountant,,BrightHope college,82,B,79,C,64,D,75,C,93,A,82,B,60,D,,,
609,Christopher,Anderson,christopher.anderson.609@gslingacademy.com,male,FALSE,4,FALSE,3,Business Owner,,BrightHope college,64,D,61,D,73,C,70,C,87,B,75,C,100,A,,,
610,William,Smith,william.smith.610@gslingacademy.com,male,FALSE,3,FALSE,25,Lawyer,,BrightHope college,77,C,80,B,88,B,84,B,84,B,92,A,82,B,,,
611,Courtney,Patterson,courtney.patterson.611@gslingacademy.com,female,FALSE,0,FALSE,4,Stock Investor,,BrightHope college,86,B,82,B,90,A,69,D,66,D,93,A,94,A,,,
612,Kevin,Hess,kevin.hess.612@gslingacademy.com,male,FALSE,0,FALSE,4,Real Estate Developer,,BrightHope college,81,B,84,B,76,C,88,B,84,B,89,B,87,B,,,
613,Melissa,Higgins,melissa.higgins.613@gslingacademy.com,female,FALSE,3,FALSE,21,Software Engineer,,BrightHope college,91,A,90,A,92,A,78,C,67,D,86,B,71,C,,,
614,Elizabeth,Chavez,elizabeth.chavez.614@gslingacademy.com,female,FALSE,7,FALSE,4,Business Owner,,BrightHope college,72,C,99,A,61,D,67,D,95,A,98,A,89,B,,,
615,Mary,Taylor,mary.taylor.615@gslingacademy.com,female,FALSE,3,FALSE,24,Writer,,BrightHope college,80,B,70,C,80,B,96,A,72,C,99,A,65,D,,,
616,Joshua,Parker,joshua.parker.616@gslingacademy.com,male,FALSE,2,FALSE,16,Unknown,,BrightHope college,90,A,89,B,98,A,70,C,79,C,60,D,92,A,,,
617,Joshua,Kelly,joshua.kelly.617@gslingacademy.com,male,FALSE,10,FALSE,2,Business Owner,,BrightHope college,72,C,51,D,52,D,98,A,50,D,90,A,63,D,,,
618,Travis,Ross,travis.ross.618@gslingacademy.com,male,FALSE,3,FALSE,35,Software Engineer,,BrightHope college,93,A,85,B,89,B,93,A,90,A,91,A,88,B,,,
619,Kenneth,Buchanan,kenneth.buchanan.619@gslingacademy.com,male,FALSE,2,FALSE,24,Doctor,,BrightHope college,95,A,85,B,90,A,94,A,91,A,84,B,85,B,,,
620,Ryan,Clarke,ryan.clarke.620@gslingacademy.com,male,FALSE,2,TRUE,46,Doctor,,BrightHope college,86,B,93,A,89,B,90,A,100,A,86,B,93,A,,,
621,Gina,Solomon,gina.solomon.621@gslingacademy.com,female,FALSE,6,FALSE,1,Business Owner,,BrightHope college,89,B,55,D,89,B,67,D,55,D,64,D,70,C,,,
622,David,Madden,david.madden.622@gslingacademy.com,male,FALSE,5,FALSE,26,Unknown,,BrightHope college,90,A,75,C,67,D,85,B,64,D,95,A,96,A,,,
623,William,Brennan,william.brennan.623@gslingacademy.com,male,FALSE,1,FALSE,5,Unknown,,BrightHope college,79,C,95,A,81,B,67,D,66,D,71,C,66,D,,,
624,Judy,Mckenzie,judy.mckenzie.624@gslingacademy.com,female,TRUE,5,FALSE,17,Teacher,,BrightHope college,86,B,88,B,98,A,66,D,62,D,95,A,90,A,,,
625,Logan,Lindsey,logan.lindsey.625@gslingacademy.com,male,FALSE,3,FALSE,4,Artist,,BrightHope college,83,B,78,C,68,D,72,C,77,C,89,B,70,C,,,
626,Kyle,Williams,kyle.williams.626@gslingacademy.com,male,FALSE,6,FALSE,27,Lawyer,,BrightHope college,85,B,92,A,62,D,95,A,65,D,89,B,95,A,,,
627,Mark,Padilla,mark.padilla.627@gslingacademy.com,male,FALSE,3,FALSE,0,Artist,,BrightHope college,66,D,78,C,86,B,87,B,64,D,65,D,64,D,,,
628,Eugene,Clark,eugene.clark.628@gslingacademy.com,male,FALSE,6,TRUE,16,Accountant,,BrightHope college,93,A,80,B,60,D,62,D,43,F,68,D,67,D,,,
629,Sean,Wagner,sean.wagner.629@gslingacademy.com,male,FALSE,6,TRUE,14,Unknown,,BrightHope college,65,D,89,B,79,C,95,A,71,C,61,D,62,D,,,
630,Christine,Larson,christine.larson.630@gslingacademy.com,female,TRUE,2,FALSE,5,Real Estate Developer,,BrightHope college,52,D,66,D,98,A,83,B,92,A,82,B,91,A,,,
631,Melinda,Freeman,melinda.freeman.631@gslingacademy.com,female,FALSE,3,TRUE,31,Banker,,BrightHope college,90,A,80,B,84,B,70,C,65,D,89,B,64,D,,,
632,Elizabeth,Smith,elizabeth.smith.632@gslingacademy.com,female,FALSE,2,TRUE,4,Artist,,BrightHope college,83,B,89,B,99,A,100,A,73,C,86,B,88,B,,,
633,Walter,King,walter.king.633@gslingacademy.com,male,FALSE,1,FALSE,5,Artist,,BrightHope college,62,D,89,B,72,C,68,D,85,B,80,B,75,C,,,
634,Lisa,Bean,lisa.bean.634@gslingacademy.com,female,FALSE,1,FALSE,11,Writer,,BrightHope college,98,A,72,C,99,A,84,B,60,D,95,A,93,A,,,
635,Douglas,Hayes,douglas.hayes.635@gslingacademy.com,male,FALSE,8,TRUE,12,Unknown,,BrightHope college,76,C,75,C,74,C,67,D,76,C,82,B,79,C,,,
636,Heather,Jefferson,heather.jefferson.636@gslingacademy.com,female,FALSE,0,FALSE,5,Game Developer,,BrightHope college,97,A,62,D,98,A,70,C,67,D,71,C,70,C,,,
637,Melinda,Byrd,melinda.byrd.637@gslingacademy.com,female,TRUE,6,FALSE,1,Business Owner,,BrightHope college,63,D,60,D,95,A,99,A,87,B,58,D,66,D,,,
638,Alexander,Burnett,alexander.burnett.638@gslingacademy.com,male,FALSE,5,FALSE,2,Artist,,BrightHope college,98,A,99,A,64,D,88,B,72,C,87,B,99,A,,,
639,Maria,Campos,maria.campos.639@gslingacademy.com,female,TRUE,10,FALSE,1,Business Owner,,BrightHope college,78,C,84,B,84,B,61,D,88,B,67,D,92,A,,,
640,Lindsey,Anthony,lindsey.anthony.640@gslingacademy.com,female,FALSE,2,TRUE,30,Stock Investor,,BrightHope college,85,B,77,C,89,B,77,C,84,B,71,C,71,C,,,
641,Darryl,Schultz,darryl.schultz.641@gslingacademy.com,male,FALSE,6,FALSE,0,Business Owner,,BrightHope college,59,D,100,A,84,B,93,A,70,C,56,D,74,C,,,
642,Bethany,French,bethany.french.642@gslingacademy.com,female,FALSE,2,TRUE,6,Unknown,,BrightHope college,99,A,77,C,88,B,60,D,93,A,61,D,96,A,,,
643,Tyler,Scott,tyler.scott.643@gslingacademy.com,male,FALSE,6,TRUE,24,Accountant,,BrightHope college,76,C,62,D,86,B,80,B,47,F,85,B,71,C,,,
644,Patricia,Hall,patricia.hall.644@gslingacademy.com,female,FALSE,7,FALSE,26,Lawyer,,BrightHope college,80,B,90,A,85,B,89,B,85,B,80,B,68,D,,,
645,Ryan,Williams,ryan.williams.645@gslingacademy.com,male,FALSE,7,FALSE,0,Business Owner,,BrightHope college,82,B,74,C,92,A,50,D,77,C,98,A,100,A,,,
646,Levi,Mason,levi.mason.646@gslingacademy.com,male,FALSE,1,FALSE,18,Software Engineer,,BrightHope college,89,B,64,D,72,C,61,D,75,C,68,D,83,B,,,
647,Michael,Vang,michael.vang.647@gslingacademy.com,male,FALSE,4,FALSE,20,Software Engineer,,BrightHope college,89,B,79,C,75,C,80,B,97,A,94,A,68,D,,,
648,April,Humphrey,april.humphrey.648@gslingacademy.com,female,FALSE,0,FALSE,23,Software Engineer,,BrightHope college,86,B,89,B,94,A,95,A,60,D,90,A,90,A,,,
649,Steven,Hancock,steven.hancock.649@gslingacademy.com,male,TRUE,4,FALSE,4,Business Owner,,BrightHope college,65,D,76,C,92,A,86,B,93,A,61,D,97,A,,,
650,Chelsea,Olson,chelsea.olson.650@gslingacademy.com,female,FALSE,4,FALSE,30,Banker,,BrightHope college,77,C,95,A,77,C,84,B,60,D,90,A,89,B,,,
651,Emily,Huang,emily.huang.651@gslingacademy.com,female,FALSE,4,FALSE,34,Banker,,BrightHope college,88,B,85,B,68,D,62,D,64,D,99,A,66,D,,,
652,Rachel,Jones,rachel.jones.652@gslingacademy.com,female,FALSE,1,FALSE,26,Accountant,,BrightHope college,98,A,77,C,94,A,87,B,44,F,85,B,61,D,,,
653,Philip,Walker,philip.walker.653@gslingacademy.com,male,FALSE,5,FALSE,27,Lawyer,,BrightHope college,84,B,86,B,90,A,80,B,72,C,99,A,85,B,,,
654,Laura,Rivera,laura.rivera.654@gslingacademy.com,female,FALSE,1,TRUE,18,Software Engineer,,BrightHope college,91,A,85,B,66,D,83,B,70,C,71,C,80,B,,,
655,Pamela,Henry,pamela.henry.655@gslingacademy.com,female,FALSE,4,FALSE,39,Doctor,,BrightHope college,97,A,95,A,94,A,90,A,86,B,85,B,95,A,,,
656,Nicole,Davidson,nicole.davidson.656@gslingacademy.com,female,FALSE,7,TRUE,29,Banker,,BrightHope college,77,C,88,B,63,D,87,B,71,C,93,A,84,B,,,
657,Jeffery,Parker,jeffery.parker.657@gslingacademy.com,male,FALSE,0,TRUE,27,Doctor,,BrightHope college,100,A,84,B,93,A,96,A,97,A,70,C,95,A,,,
658,Christopher,Banks,christopher.banks.658@gslingacademy.com,male,TRUE,3,TRUE,17,Software Engineer,,BrightHope college,93,A,70,C,62,D,99,A,63,D,83,B,60,D,,,
659,Tara,Griffin,tara.griffin.659@gslingacademy.com,female,TRUE,5,TRUE,31,Banker,,BrightHope college,93,A,99,A,79,C,78,C,64,D,87,B,76,C,,,
660,Lisa,Lloyd,lisa.lloyd.660@gslingacademy.com,female,TRUE,4,FALSE,13,Banker,,BrightHope college,94,A,89,B,74,C,75,C,73,C,78,C,61,D,,,
661,Elizabeth,Maldonado,elizabeth.maldonado.661@gslingacademy.com,female,FALSE,4,TRUE,12,Banker,,BrightHope college,88,B,86,B,79,C,93,A,68,D,92,A,99,A,,,
662,Samuel,Anderson,samuel.anderson.662@gslingacademy.com,male,TRUE,10,FALSE,0,Business Owner,,BrightHope college,93,A,95,A,94,A,70,C,83,B,86,B,94,A,,,
663,Xavier,Johnson,xavier.johnson.663@gslingacademy.com,male,FALSE,2,TRUE,21,Construction Engineer,,BrightHope college,83,B,75,C,84,B,68,D,95,A,80,B,88,B,,,
664,Lauren,Cordova,lauren.cordova.664@gslingacademy.com,female,TRUE,3,FALSE,28,Lawyer,,BrightHope college,96,A,93,A,100,A,96,A,97,A,81,B,72,C,,,
665,Amanda,Hawkins,amanda.hawkins.665@gslingacademy.com,female,TRUE,8,FALSE,35,Accountant,,BrightHope college,87,B,88,B,93,A,88,B,96,A,85,B,94,A,,,
666,Donald,Coleman,donald.coleman.666@gslingacademy.com,male,FALSE,9,TRUE,24,Lawyer,,BrightHope college,95,A,82,B,84,B,69,D,63,D,85,B,69,D,,,
667,Phillip,Bennett,phillip.bennett.667@gslingacademy.com,male,FALSE,1,FALSE,28,Accountant,,BrightHope college,87,B,87,B,86,B,84,B,66,D,83,B,81,B,,,
668,John,George,john.george.668@gslingacademy.com,male,FALSE,9,FALSE,0,Business Owner,,BrightHope college,43,NOSCORE,95,A,64,D,95,A,66,D,67,D,74,C,,,
669,Katherine,Moore,katherine.moore.669@gslingacademy.com,female,TRUE,6,FALSE,0,Business Owner,,BrightHope college,40,NOSCORE,100,A,88,B,79,C,71,C,86,B,89,B,,,
670,Jose,Dominguez,jose.dominguez.670@gslingacademy.com,male,FALSE,2,FALSE,3,Real Estate Developer,,BrightHope college,64,D,70,C,98,A,82,B,100,A,72,C,78,C,,,
671,Lauren,Morrow,lauren.morrow.671@gslingacademy.com,female,FALSE,3,FALSE,16,Unknown,,BrightHope college,72,C,79,C,95,A,68,D,75,C,70,C,88,B,,,
672,Katie,Davenport,katie.davenport.672@gslingacademy.com,female,FALSE,2,FALSE,26,Lawyer,,BrightHope college,77,C,96,A,86,B,84,B,90,A,85,B,91,A,,,
673,Michelle,Martinez,michelle.martinez.673@gslingacademy.com,female,TRUE,10,TRUE,4,Business Owner,,BrightHope college,40,NOSCORE,86,B,53,D,63,D,50,D,87,B,77,C,,,
674,Jeremiah,Stanley,jeremiah.stanley.674@gslingacademy.com,male,FALSE,2,FALSE,24,Construction Engineer,,BrightHope college,100,A,89,B,90,A,96,A,72,C,90,A,86,B,,,
675,Isaac,Tucker,isaac.tucker.675@gslingacademy.com,male,FALSE,5,TRUE,22,Software Engineer,,BrightHope college,89,B,93,A,95,A,88,B,72,C,76,C,71,C,,,
676,Hannah,Garcia,hannah.garcia.676@gslingacademy.com,female,TRUE,2,FALSE,14,Software Engineer,,BrightHope college,97,A,74,C,76,C,72,C,62,D,69,D,90,A,,,
677,Thomas,Nelson,thomas.nelson.677@gslingacademy.com,male,FALSE,2,FALSE,21,Unknown,,BrightHope college,100,A,77,C,74,C,61,D,81,B,96,A,96,A,,,
678,William,Kennedy,william.kennedy.678@gslingacademy.com,male,FALSE,4,FALSE,29,Lawyer,,BrightHope college,81,B,88,B,85,B,89,B,81,B,91,A,98,A,,,
679,Jennifer,Williams,jennifer.williams.679@gslingacademy.com,female,FALSE,6,FALSE,3,Business Owner,,BrightHope college,100,A,91,A,53,D,78,C,55,D,91,A,74,C,,,
680,Jeffrey,Price,jeffrey.price.680@gslingacademy.com,male,FALSE,2,FALSE,4,Designer,,BrightHope college,80,B,65,D,96,A,73,C,84,B,92,A,73,C,,,
681,Zachary,Burns,zachary.burns.681@gslingacademy.com,male,FALSE,5,FALSE,19,Accountant,,BrightHope college,79,C,88,B,83,B,84,B,78,C,72,C,79,C,,,
682,Curtis,Duffy,curtis.duffy.682@gslingacademy.com,male,FALSE,3,FALSE,33,Software Engineer,,BrightHope college,96,A,64,D,100,A,87,B,88,B,60,D,62,D,,,
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,FALSE,1,FALSE,24,Accountant,,BrightHope college,95,A,81,B,91,A,62,D,36,F,79,C,69,D,,,
684,Jeffery,Kelley,jeffery.kelley.684@gslingacademy.com,male,FALSE,4,FALSE,29,Unknown,,BrightHope college,86,B,68,D,65,D,64,D,95,A,82,B,87,B,,,
685,Kenneth,Clark,kenneth.clark.685@gslingacademy.com,male,FALSE,1,TRUE,27,Lawyer,,BrightHope college,86,B,97,A,72,C,90,A,95,A,99,A,76,C,,,
686,Hayley,Case,hayley.case.686@gslingacademy.com,female,FALSE,2,FALSE,20,Unknown,,BrightHope college,87,B,68,D,66,D,83,B,92,A,81,B,80,B,,,
687,Vanessa,Martinez,vanessa.martinez.687@gslingacademy.com,female,FALSE,0,FALSE,35,Accountant,,BrightHope college,94,A,87,B,100,A,90,A,86,B,86,B,90,A,,,
688,Tara,Thomas,tara.thomas.688@gslingacademy.com,female,FALSE,0,FALSE,29,Doctor,,BrightHope college,88,B,71,C,87,B,85,B,100,A,78,C,78,C,,,
689,Aaron,Williamson,aaron.williamson.689@gslingacademy.com,male,FALSE,2,TRUE,0,Artist,,BrightHope college,88,B,69,D,76,C,64,D,90,A,78,C,80,B,,,
690,Phillip,Nelson,phillip.nelson.690@gslingacademy.com,male,FALSE,3,FALSE,10,Unknown,,BrightHope college,76,C,61,D,68,D,88,B,86,B,87,B,66,D,,,
691,Michael,Hinton,michael.hinton.691@gslingacademy.com,male,FALSE,1,TRUE,29,Construction Engineer,,BrightHope college,84,B,66,D,99,A,80,B,71,C,88,B,89,B,,,
692,Alex,Shelton,alex.shelton.692@gslingacademy.com,male,FALSE,0,TRUE,17,Software Engineer,,BrightHope college,96,A,77,C,91,A,85,B,69,D,91,A,91,A,,,
693,Ross,Esparza,ross.esparza.693@gslingacademy.com,male,TRUE,10,FALSE,1,Business Owner,,BrightHope college,57,D,75,C,64,D,85,B,53,D,95,A,81,B,,,
694,Lisa,Murphy,lisa.murphy.694@gslingacademy.com,female,FALSE,1,FALSE,14,Teacher,,BrightHope college,93,A,79,C,82,B,67,D,64,D,90,A,65,D,,,
695,Richard,Gibson,richard.gibson.695@gslingacademy.com,male,FALSE,1,FALSE,24,Unknown,,BrightHope college,88,B,84,B,61,D,61,D,79,C,62,D,99,A,,,
696,Jackson,Olson,jackson.olson.696@gslingacademy.com,male,FALSE,2,FALSE,35,Construction Engineer,,BrightHope college,89,B,99,A,86,B,97,A,98,A,97,A,93,A,,,
697,Michael,Waters,michael.waters.697@gslingacademy.com,male,FALSE,3,FALSE,19,Construction Engineer,,BrightHope college,80,B,88,B,94,A,94,A,100,A,99,A,99,A,,,
698,Daniel,Mcneil,daniel.mcneil.698@gslingacademy.com,male,FALSE,6,FALSE,23,Banker,,BrightHope college,94,A,92,A,61,D,87,B,61,D,94,A,69,D,,,
699,James,Mcgee,james.mcgee.699@gslingacademy.com,male,FALSE,9,FALSE,14,Construction Engineer,,BrightHope college,99,A,74,C,98,A,69,D,69,D,64,D,96,A,,,
700,Dennis,Park,dennis.park.700@gslingacademy.com,male,FALSE,2,FALSE,21,Banker,,BrightHope college,81,B,72,C,87,B,62,D,69,D,93,A,72,C,,,
701,Gregory,Jones,gregory.jones.701@gslingacademy.com,male,FALSE,6,FALSE,18,Unknown,,BrightHope college,91,A,61,D,95,A,82,B,77,C,87,B,95,A,,,
702,Barbara,Petersen,barbara.petersen.702@gslingacademy.com,female,FALSE,2,TRUE,16,Writer,,BrightHope college,71,C,100,A,99,A,95,A,91,A,96,A,96,A,,,
703,Andrea,Baker,andrea.baker.703@gslingacademy.com,female,FALSE,4,FALSE,2,Unknown,,BrightHope college,61,D,66,D,78,C,79,C,79,C,96,A,81,B,,,
704,Robert,Holmes,robert.holmes.704@gslingacademy.com,male,FALSE,5,TRUE,16,Unknown,,BrightHope college,87,B,89,B,60,D,66,D,79,C,81,B,65,D,,,
